,id,title,context,question,answers
123,6529668-3-2,미국의_정치,"미국은 영국의 식민지였으나 1776년 7월 4일에 독립선언을 한 이래 끊임없이 미국 내부의 개발과 발전을 위하여 전념하여 왔다. 특히 남북전쟁을 치른 뒤에는 급속하게 국력을 확충하여 왔으며, 1898년의 미국-스페인 전쟁 이후부터는 세계열강의 대열에 오르게 되었다. 제1차 세계대전에 참가한 미국 경제는 눈부신 발전을 보여 준 바 있지만 1929년 10월부터 일어난 대공황의 참변을 겪지 않을 수 없게 되었고 이에 따라 민주당의 프랭클린 D. 루스벨트 대통령은 뉴딜정책을 내세워 대공황의 극복을 위하여 노력하였다. 제2차 세계대전이 일어나자 미국은 연합국의 일원으로 대전에 참가하는 한편 무기고로도 크게 활약하였다. 2차대전이 종결되기 직전에 사망한 루스벨트 대통령의 뒤를 이어 대통령직을 승계한 트루먼은 1948년의 선거에서도 재선되어 페어딜 정책을 내세워 뉴딜정신을 이었다. 보수주의의 매카시즘이 대두하자 페어딜 정책의 실현은 그렇게 쉬운 일은 아니었다. 1950년대에 들어서면서 한국전쟁이 장기전으로 치닫고 민주당 정권의 부패, 부정, 비능률이 일어나는가 하면 경제의 인플레이션 압력이 가중되기에 이르자 트루먼 정권에 대한 국민의 불만은 최고조에 달하였다. 1952년 11월 공화당에서 출마한 전쟁 영웅 아이젠하워는 사상 최고의 득표를 얻어 대통령에 취임하면서 한국전쟁을 종결시킴과 동시에 온건한 내정과 외교를 펴서 국민의 기대에 영합하였다. 1960년의 대통령 선거에서는 민주당의 존 F. 케네디가 겨우 당선된 바 있으나 웅대한 뉴프런티어 정책을 표방하였다. 내정에서는 번영·복지·인종 평등을, 외정에서는 미국의 위신 회복과 평화의 실현을 내세웠으며, 특히 1962년 10월 쿠바위기를 당하여 미·소대립을 크게 완화시켰다.",1952년 11월 대통령에 취임하면서 한국전쟁을 종결시키고 온건한 내정과 외교를 펼친 대통령은 누구인가?,"{'text': ['아이젠하워'], 'answer_start': [621]}"
126,6529668-4-2,미국의_정치,"그러나 이와 같은 웅지를 펴기도 전에 1963년 11월 22일에 케네디는 암살을 당하였다. 대통령직을 승계한 부통령 린든 존슨은 1964년 11월의 선거에서 압도적 지지를 얻어 재선되었다. 이때 '위대한 사회' 정책을 내세워 복지국가의 실현을 공약한 바 있으나 베트남전쟁이 치열해지고 달러 위기가 심각하게 되자 국민들의 반전 감정이 고조되면서 각처에서 반전 데모가 잇달았다. 또한 사회 개혁에 불만을 품은 흑인폭동도 빈번하게 일어났다. 결국 존슨의 월남전 확전은 공화당의 닉슨에게 정권을 넘겨주게 되었고, 문제의 월남전은 끝을 내게 되었다. 그러나 키신저로 대표되는 강대국 위주의 외교정책과 워터게이트 사건으로 집약된 국내 정치의 흑막은 공화당의 집권을 단명시켜, 1976년 선거에서는 민주당의 카터가 대통령에 당선되어 미국 정치사상 새 막을 열게 되었다. 카터는 정치에서의 도덕과 인권존중을 표방하여 많은 지지를 얻었다.",닉슨 대통령때 일어난 공화당의 집권을 단명시킨 사건은 무엇이었나?,"{'text': ['워터게이트 사건'], 'answer_start': [331]}"
131,6529668-6-2,미국의_정치,"미국 헌법은 미합중국의 최고 법이다. 미국에서 헌법이라 함은 성문 헌법으로서의 헌법전(憲法典)과 불문 헌법으로서의 판례법을 포함하는 소위 헌법률(憲法律, Constitutional law)을 의미한다. 미국은 연방정부와 주정부로 구성된 연방국가이므로 연방헌법 이외에도 각 주는 개별적인 주헌법을 각자 보유하고 있다. 1787년 9월 17일 필라델피아와 펜실베이니아의 헌법회의(Constitutional Convention)를 기원으로 한다. 나중에 각 주에서 '인민'(the People)의 이름으로 비준되었다. 1787년에 13주를 위하여 기초가 된 헌법은, 그 후 1969년 7월까지 26회의 수정이 가해져서 현재 50주 정치의 규범이 되어 있다. 수정발의는 제7조에 의하면 각원의의원의 3분의 2의 찬성을 얻거나 구성주의회 2/3이상의 찬성으로 개정발의되며 연방의회는 이를 각주에 송부하여 각 주 의회 3/4 이상 찬성을 얻거나 각 주 헌법회의 3/4이상 찬성을 얻어야 비준된다. 헌법은 미국법과 정치문화에서 중심 위치를 차지한다. 미국의 헌법은 1600년의 산마리노 법을 빼면 가장 오래된 국가의 헌법이다. 산마리노 법은 정말 헌법이라 할 수 있는지 학자들 사이에 논쟁이 있다. 이 문서의 정식 사본은 워싱턴 특별구에 있는 미국립공문서기록관리국(United States National Archives and Records Administration ,통칭 NARA)에 전시되어 있다.",가장 오래된 헌법이며 그것을 헌법으로 정의 할 수 있는지 학자들 사이에서 논쟁이 있는 법은?,"{'text': ['산마리노 법'], 'answer_start': [540]}"
134,6529668-7-2,미국의_정치,"아메리카 합중국이란 나라 이름이 나타내고 있는 바와 같이, 이 나라는 주권을 갖는 50개의 주와 컬럼비아 특별구 및 해외의 속령·준영토·신탁통치령으로 형성되는 연방 공화국이다. 미국 최상위 법전인 헌법에 규정된 견제와 균형 체제에 따라 철저한 삼권분립 체제를 취하며, 연방 당국은 입법·사법·행정의 세 분야에서는 모든 주 또는 2주 이상에 걸치는 것만을 권한의 대상으로 하고, 주에 고유한 것은 모두 독자적인 헌법과 삼권을 가지는 각주에 위임된다. 미국 연방 정부는 삼부로 구성되어 있다. 입법부는 양원제 의회로, 상원과 하원으로 이루어져 있으며, 연방법 제정, 전쟁 선포, 조약 승인, 예산 의결, 탄핵 소추 등의 기능을 맡는다. 대통령은 국가 원수이자 군대 최고 통수권자, 조약 체결권자이며, 행정 수반으로서 입법 제안, 대외 정책 입안 등의 권한이 있다. 또 법안이 공포되기 전에 거부권을 행사할 수 있고, 각료(상원의 승인을 받아야 함)를 비롯하여 연방법을 집행할 행정 공무원을 임명한다. 연방 대법원과 하위 연방 법원은 상원의 승인을 거쳐 대통령이 법관을 임명하며, 법을 해석한다. 연방 대법원은 재심의권을 이용하여 헌법에 위배되는 입법부·사법부·행정부의 법안을 무효화시킬 수 있다. 하급 법원의 판결을 다루는 최종 상소심 법원이기도 하다.",행정 수반으로서의 대통령이 법안이 공표되기 전 행사할 수 있는 것은?,"{'text': ['거부권'], 'answer_start': [440]}"
137,6529668-8-2,미국의_정치,"대통령 행정실과 일반 행정 부서, 대통령 직속독립기관으로 구성되어 있다. 대통령이 행정부의 수반이자 나라를 대표하는 국가원수이다. 대통령은 수도 워싱턴에 있는 백악관에 살며 이 곳에서 대통령 업무를 본다. 대통령은 행정부의 수반으로서 연방법을 집행할 권한이 있으며 고위 연방 공무원에 대한 임명권과 해임권을 가진다. 또한 군통수권과 외교권을 가지며 의회에 법안을 상정할 수 없고 국제기구와 재외 공관에 미국 대표를 임명한다. 대통령은 국민이 선출하며 임기는 4년이고 두 번 이상 연임할 수 없다. 대통령 밑에는 대통령의 행정업무를 보봐해줄 12개의 행정실이 있다. 일반 행정 부서는 중앙정부의 행정을 맡는 15개 부서로 구성되며, 각 부의 장관을 대통령이 상원의 승인을 얻어 임명한다. 15부 장관은 내각의 구성원이 된다. 연방정부는 15개의 부와 다른 독립 정부기관으로 구성되어 있다. 각 성의 장관은 단지 대통령을 보좌하는 입장에 있을 뿐, 의회에 의석도 가지지 않으며, 지위로서는 다른 나라의 각료보다도 낮다고 하겠다. 대통령을 직접 보좌하는 기관으로서는 대통령부·국가안전보장회의·경제자문위원회 외에 연방예산국·중앙정보국·긴급계획국 등이 있다.",중앙정부의 행정을 맡는 일반 행정 부서는 몇개의 부서로 구성되는가?,"{'text': ['15개 부서'], 'answer_start': [339]}"
140,6529668-9-2,미국의_정치,"미국 헌법에 따라, 하원의 435명의 개별 의원은 지역(선거구)을 대표하며, 임기는 2년이다. 하원 의석 수는 각 주마다 10년 단위의 인구조사를 실시하여 파악한 각 주 인구에 비례하여 주 별로 할당된다. 2000년 미국 인구조사 기준으로 일곱 주가 최소치인 의원 1명씩 할당되어 있으며, 가장 인구가 많은 캘리포니아는 의석 수가 53명이다. 반면, 사우스다코타, 버몬트, 알래스카와 같이 인구가 적은 주는 각각 한 명의 하원의원을 뽑는다. 100명의 상원 의원은 전 주를 대표하여 6년 임기로, 인구와 관계 없이 각 주에는 2명 씩의 상원 의원이 있다. 2년마다 상원 의원의 약 1/3이 다시 선출된다. 미국은 각 주에서 연방의원 선거를 관리하며 각 주에서 선출하여 연방에 보낸다. 상원의 의장은 부통령이 겸직한다.",각 주마다 있는 상원 의원은 몇 명인가?,"{'text': ['2명'], 'answer_start': [294]}"
143,6529668-10-2,미국의_정치,"미국 헌법 제1조는 연방법을 제정하고, 폐지하며 개정하는 모든 입법권을 의회에 부여한다. 또 연방 세금의 규모를 결정하고, 정부의 예산을 승인한다. 하원과 상원은 입법 과정에 있어 대등한 파트너이다. (법률은 양원의 동의 없이는 제정되지 않는다.) 하지만, 미국 헌법은 각 원에 독특한 권한을 부여하고 있다. 상원은 몇 가지 고유한 권한을 가진다. 첫째, 하원이 연방 고위 공무원을 탄핵하고자 할 때 탄핵재판을 열 수 있는 권한이 있다. 둘째, 대통령이 지명하는 연방 고위 공무원에 대한 승인권을 가진다. 셋째, 미국이 체결하는 조약에 대한 승인권이 있다. 반면, 세입 징수에 관한 법률안은 하원에서 먼저 제안되어야 한다. 또한 하원이 연방 고위 공무원에 대한 탄핵 권한을 전유하는데 대해, 상원은 탄핵 심판권을 전유한다. 의회에는 해산이 없으며, 2년마다 전원 개선되는 하원의원의 임기에 맞추어서 회기가 결정된다. 의원들은 상원 15개, 하원 22개의 상임위원회 중 어느 위원회에 소속하며, 심의는 위원회 중심으로 진행된다. 의회는 워싱턴 D.C.의 미국 의회의사당에서 열린다.",하원에서 먼저 제안되어야 하는 법률안은 무엇인가?,"{'text': ['세입 징수에 관한 법률안'], 'answer_start': [316]}"
146,6529668-11-2,미국의_정치,"미국은 역사적으로 양당제 정치를 이루었다. 1856년 선거 이래로 미국의 주요 정당은 민주당과 공화당이다. 공화당은 국민들이 공화(共和)하는 정체(政體)를 주장하는 당이며, 민주당(民主黨) 또한 국민들이 공화하는 정체를 숭상하는 당이다. 그러므로 그 본래의 취지는 같지만 공화당은 개진(開進)주의를 내세우고, 민주당은 보수주의를 내세운다. 또 자유통상당(自由通商黨)은 외국에서 수입하는 물품에 대하여 해관세(海關稅)를 부과하지 않도록 함으로써 국민들의 생활 필수품을 넉넉하게 하려는 주의를 주장하는 당이며, 녹배당(綠背黨)은 전국에 통용하는 화폐를 종이돈으로 전용하도록 하자고 주장하는 당이다(미국의 지폐를 녹색으로 인쇄해 냈기 때문에 이당의 이름을 녹배(綠背)당이라 부르게 되었다.) 냉전 시대 이후로는 1912년 대선에서 진보당 후보 시어도어 루즈벨트가 유일하게 제3당 출신으로 대선에 출마하여, 약 20%의 득표율을 기록한 바 있다. 현재도 주요 정당은 민주당과 공화당이다. 이 두 정당의 당원이 연방정부, 주정부, 지방정부의 관직을 대부분 차지한다. 군소정당이 존재하지만, 2대 정당 이외는 연방의회에 의석이 없다. 그러나 1968년의 대통령 선거에서 독립당의 당수 조지 월리스는 남부 5주에서 45명의 선거인을 획득하였다. 공산당은 1962년에 불법화되었다. 미국의 정치 문화에서 공화당은 중도 우파 또는 ""보수주의"" 성향으로 여겨지며, 민주당은 중도 좌파 또는 ""자유주의"" 성향으로 평가받는다. 북동부와 서부 해안의 주와 오대호 지역 일부 주를 보통 ""청색 주""라 하여 상대적으로 자유주의적인 정치 성향을 보인다. 그에 반해 남부와 대평원 및 로키 산맥의 일부 주로 이루어진 ""적색 주""는 비교적 보수적이다. 각 정당은 폭넓은 유권자층의 지지와 정치적으로 광범위한 이해 관계자들을 모색하므로, 보통 둘 다 중도적인 정책을 표방한다. 따라서 이 민주·공화 양당은 영국 등과 같이 보수·혁신을 대표하는 것이 아니며, 정치 이념상에서는 거의 차이가 없다. 양 정당의 유권자층 가운데 비교적 독립적인 유권자층은 서로 겹친다. 민주당은 노동자·지식층의 지지를 받으며 비교적 진보적인 데 비하여, 공화당은 실업계·금융계·중서부의 농업 경영자 등이 지지하고 있으며 약간 보수적이다.",1912년 진보당 후보로 출마해 제 3당 출신으로서 20%의 득표율을 기록한 후보는 누구인가?,"{'text': ['시어도어 루즈벨트'], 'answer_start': [413]}"
151,6529668-13-2,미국의_정치,"미국 총인구 2억 4천만 명 가운데 2천 5백여만 명이 흑인이다. 이것은 전체 인구의 약 11%에 해당한다. 흑인들은 여러 가지 면에서 백인들로부터 차별을 받고 있다. 원래 흑인들은 노예로서 미국에 온 사람들의 자손들로서 그들 대부분은 미국 남부에 거주하고 있었다. 그러다가 제2차 세계대전이 일어나면서 많은 흑인들이 미국의 북부 및 태평양 연안으로 이동하게 되었고 그곳에 지역적으로 '흑인 밀집지대'가 탄생하였다. 1900년에만 해도 흑인인구의 90%가 남부에 거주하고 있었지만 1960년에 이르러선 남부에 거주하는 자는 60%로 낮아졌다. 미국이 제2차 대전을 치르는 동안 노동력의 부족을 흑인들로 메운 결과, 일부 흑인들은 경제적 지위의 향상을 얻었지만 아직까지도 남부는 말할 것도 없고 미국 전체의 흑인들은 법률적·경제적·사회관습면 등에서 많은 차별대우를 받고 있다. 흑인의 실업률은 항상 백인들의 2배를 넘고 흑인 노동자는 ""맨 먼저 해고당하고 맨 마지막으로 고용된다""는 말이 나올 정도이다. 대부분의 주에서는 흑인은 백인과의 결혼이 법률로써 금지되어 있을 뿐만 아니라, 교회에서까지도 흑·백분리가 행하여지고 있다. 흑인의 해방운동은 제2차 세계대전 이후에 왕성해졌다. 최초의 대운동은 마커스 가베가 부르짖은 '아프리카로 돌아가자'는 운동이었다. 이때부터 진보적인 백인과 흑인이 모여 1909년에는 〈전국 유색인종 향상협회〉(NAACP)를 창립하고 흑인의 차별철폐 운동을 시작하였다.",1909년 흑인과 진보적인 백인이 모여 창립한 흑인 차별철폐 단체는 무엇인가?,"{'text': ['전국 유색인종 향상협회'], 'answer_start': [677]}"
154,6529668-14-2,미국의_정치,"특히 1954년에 연방 대법원에서 내린 흑인분리교육 위헌 판결은 흑인의 권리옹호 투쟁에 있어서 중대한 승리였다. 처음에는 소수의 북부 흑인단체나 몇몇 진보적인 백인이 한정된 투쟁을 벌였던 것이 그 이후부터는 남부 흑인 대중에 의한 투쟁으로 크게 확대되었다. 1957년의 ‘리틀 록 고등학교 사건’과 1963년의 ‘버밍햄 대학사건’ 등 차별교육 반대투쟁은 때때로 흑인대중과 남부 차별주의자와의 사이에 무력 투쟁의 형태로 번졌다. 1963년 8월에는 워싱턴에서 '직업과 자유를 위한 행진'이 행하여졌다. 그러나 1964년 8월에 있었던 뉴욕의 할렘폭동 이래 해마다 '길고 무더운 여름(케네디 대통령의 말)'이 되풀이될 때마다 수많은 도시의 슬럼가에서 흑인폭동 사건이 발생했다. 1967년 여름에는 디트로이트·시카고를 비롯하여 미국의 각 지역에 광범하게 폭동이 파급되었다. 1950년대로부터 1963년 전반기에 이르는 동안에 ‘흑인차별법’이 차차 철폐되고 1964년에는 〈공민권 법〉이 성립되었지만 오히려 흑인폭동은 한층 광폭화·과격화 양상을 나타내고 있는 실정이다. 그 원인은 여러 가지를 들 수 있겠으나, 가령 법률상의 차별이 철폐된다 하더라도 주거·직업·군대 등에서 사실상의 차별은 뿌리 깊게 남아 있어서 흑인들의 불만을 쉽게 해소시킬 수가 없었기 때문이다.",1950년대부터 흑인차별법이 서서히 철폐된 결과 1964년에 성립된 법은 무엇인가?,"{'text': ['공민권 법'], 'answer_start': [485]}"
159,6529668-16-2,미국의_정치,"미국은 50개 주(state)의 연합인 연방체로 이뤄져 있으며, 컬럼비아 특별구와 함께 미국을 이루고 있다. 최초의 13개 주는 영국의 지배에 봉기한 13개 식민지를 승계한 주이다. 미국 역사 초기에, 기존 주에서 새로운 3개 주 - 버지니아에서 켄터키가, 노스캐롤라이나에서 테네시가, 매사추세츠에서 메인이 분리되었다. 그 밖에 다른 주 대부분은 미국 정부가 전쟁이나 매입을 통해 획득한 영토에서 분할되어 설치되었다. 예외적으로 버몬트, 텍사스, 하와이가 있는데 이들 세 주는 연방에 통합되기 전에 각각 독립 공화국이었다. 남북 전쟁 중에 웨스트버지니아가 버지니아에서 분리되었다. 가장 최근에 생긴 주는 하와이 주로 1959년 8월 21일에 주의 지위를 얻었다. 각 주는 연방에서 탈퇴할 권리가 없다. 미국의 주들은 미국 영토의 대부분을 차지하며, 그 밖에도 수도 워싱턴이 있는 연방구인 컬럼비아 구역과 태평양의 병합 영토인 무인도 팔미라 섬이 있다.",1959년 8월 21일 가장 최근에 미국의 주로 편입한 곳은 어디인가?,"{'text': ['하와이'], 'answer_start': [338]}"
168,6529668-20-2,미국의_정치,"외교정책의 수립과 이행에 대한 주된 책임을 대통령이 지게 되어 있으나, 의회도 이에 대해 강한 통제력을 발휘할 수 있다. 우선 의회는 전쟁을 선포할 수 있는 권한이 있다. 하원은 대통령의 외교정책 수행에 필요한 예산에 대해 강한 통제력을 가지고 있으며, 상원도 재원에 대한 통제가 가능하다. 특히 상원의 경우에는 고급 외무적 관리의 임명에 대한 통제력을 가지고 있을 뿐만 아니라, 미국이 체결하는 모든 조약에 대한 비준권을 가지고 있다. 의회의 이와 같은 제재권한은 행정부와 의회의 갈등을 초래하는 요소로 작용한다. 에드워드 코르윈(Elward S. Corwin) 교수는 미국의 정치체계가 외교정책에 있어서 행정부와 의회 간의 투쟁을 초래한다고 지적한 바 있다. 그 좋은 예로서는 상원이 국제연맹 헌장의 비준을 거부한 사실을 들 수 있다. 의회와 행정부간에는 긴밀한 협조가 이루어지고 있다. 유엔헌장 비준 당시의 의회와 행정부간의 긴밀한 협조는 너무나 유명하다. 그러나 이러한 협동외교는 한국에서 흔히 사용되고 있는 '초당외교'라는 말과는 엄격히 구분되어야 한다. 베트남 전쟁으로 말미암아 파생된 행정부와 의회간의 갈등은 심각한 형편이었다. 그러나 의회가 대통령에 가하는 압력은 행정부의 독주를 견제하는 동시에 건전한 방향의 미국 대외정책을 모색하고 있다. 의회는 국민의 대표기구로서 국민의 의사와 직결돼 있다. 따라서 대외정책의 수립이나 이행 과정에도 항상 의회를 '문제아'로 취급하거나, 또는 그러한 범주내에 의회의 기능을 이해해서는 안 된다.",외교정책에 있어서 의회가 대통령에게 압력을 가함으로서 무엇을 견제하는 역할을 하는가?,"{'text': ['행정부의 독주'], 'answer_start': [604]}"
171,6529668-21-2,미국의_정치,"미국은 19세기까지는 고립주의를 취하다가 20세기에는 이를 탈피하고 세계대전을 거치면서 유엔의 창설을 주도하는 등 개입주의로 나아왔다. 20세기 중후반의 냉전의 갈등을 겪고 난 이후, 세계 유일의 초강대국으로 남게 된 미국은 대량 살상무기 확산, 인권개선, 민주주의의 신장, 환경문제 등 새로운 범세계적인 문제의 외교 현안화에 노력하면서 유엔 등 다자협력체제를 통한 해결을 도모하고 있다. 쿠바 등 소수의 국가를 제외하고는, 미국은 대다수의 나라들과 외교 관계를 맺고 있다. 미국은 국제 연합 안전보장이사회의 상임 이사국이며 영국, 캐나다, 오스트레일리아, 뉴질랜드, 대한민국, 일본, 이스라엘과 그 밖의 북대서양 조약기구 회원국과 긴밀한 관계를 맺고 있다.",미국의 국제 연합 안전보장이사회에서의 직책은 무엇인가?,"{'text': ['상임 이사국'], 'answer_start': [285]}"
174,6529668-23-2,미국의_정치,"2008년 미국의 총 군비 지출은 6천억 달러가 넘어 전 세계 군비 지출의 41%를 이루고, 미국을 제외한 군비 최다 지출 상위권 14개국의 지출액을 합한 것보다 더 많다. 일인당 군비 지출은 1,967 달러로, 세계 평균의 9배에 이르며, GDP의 4%를 차지하는데, 이 비율은 15개 상위권 군비 지출국 가운데 사우디 아라비아 다음으로 높다. 2010년에 국방부 기본 예산안의 액수는 5,338억 달러로, 2009년에서 4% 증가, 2001년 기준으로는 80% 증가한 수치이며, 이라크와 아프가니스탄의 군사 작전에 1,300억 달러를 추가로 계획한 상황이다. 2009년 9월, 미국은 이라크에는 130,000여 명, 아프가니스탄에는 62,000여 명의 병력을 배치하고 있다. 2009년 10월 9일 기준으로 미군은 이라크 전쟁에서 4,349명, 아프가니스탄 전쟁에서 869명이 전사하였다.",2010년 미국 국방부 기본 예산안의 액수는 얼마나 되는가?,"{'text': ['5,338억 달러'], 'answer_start': [217]}"
177,6571662-0-2,현대엘리베이터,"1980년대 승강기 발주가 폭증하면서 승강기 업계는 급성장하였으나 당시 금성사, 신영전기, 동양에레베이터 등의 대형사와 한국후지테크, 한국승강기제작소, 중앙엘리베이터, 유일엘리베이터, 한국엔지니어링 등의 중소사들은 시설과 인력이 부족해 수요에 제대로 부응하지 못하는 일이 발생했다. 당시 대한민국의 최대 그룹 중 하나였던 현대는 현대건설의 자체 승강기 연간 소요량이 수백 대에 이르고 그룹 내 조선소의 선박 건조에 필요한 선박용 승강기의 수요, 그리고 그룹 확장에 따른 해외 건설시장과 전국 각지에 건설되는 그룹 산하 건물에 필요한 승강기 수요 등을 감안할 때 승강기 산업에 대한 참여가 절실하다는 것을 깨달았다. 이에 1982년 현대는 현대중전기 내에 운반기계 사업본부를 발족시켰고 2년 후인 1984년 5월 23일 미국의 다국적 회사인 웨스팅하우스와 합작 계약을 맺어 현대엘리베이터(초대사장 지주현)를 출범하였다. 이어 1986년에는 신제품 개발의 산실인 기술연구소를 설립하여, 100여 명의 연구원이 상주하며 기술개발에 힘쓰도록 하였다.",현대가 현대엘리베이터를 출범할 당시 합작 계약을 한 외국 회사의 이름은?,"{'text': ['웨스팅하우스'], 'answer_start': [414]}"
180,6571662-1-2,현대엘리베이터,"2014년 1월 현대엘리베이터 베트남 법인이 설립되었으며, 4월에는 브라질 공장이 준공되었다. 같은 해 6월에는 대한민국 내 상용 승강기 중 최고 속도인 분속 600m로 운행하는 승강기를 부산국제금융센터에 설치하였으며, 12월에는 대한민국 내 에스컬레이터중 최장 거리인 57m를 운행하는 에스컬레이터를 대구 도시철도의 신남역 환승통로에 설치하였다. 2015년 2월에는 대한민국 최초의 더블데크 엘리베이터를 용산 LG유플러스 사옥에 설치하였으며 4월에는 승강기 유상관리대수 10만 대를 돌파하였다. 2016년 7월 이천공장 월 생산량 2,000대를 돌파하였으며 9월에는 터키 합작법인을 설립하였다. 2017년 6월에는 월간 엘리베이터 설치 대수 2,000대를 돌파하였다.","2014년 12월, 현대엘리베이터가 설치한 대한민국 최장거리를 운행하는 엘리베이터의 운행 거리는?","{'text': ['57m'], 'answer_start': [151]}"
193,5914551-0-2,고려대학교,"1905년 5월 5일에 설립돼 한국 최초의 대학교이자 조선인이 세운 가장 오래된 근대적 고등 교육 기관으로 기록 된 보성전문학교(普成專門學校)가 고려대학교의 모태다. ‘보성’(普成)이라는 이름은 대한제국 광무 9년인 1905년에 내장원경, 즉 황실의 재정을 담당하는 대신인 이용익이 고종황제의 재정적 후원과 ‘보성’(普成)이라는 교명(校名)과 황실 문장인 ‘이화문’(李花紋)을 교표(校表)로 하사받은 데 그 기원을 둔다. 하지만 시작 과정 자체가 순탄했던 것은 아니다. 을사늑약 이후 이용익의 망명과 별세로 경영난에 빠진 학교를 1910년 12월에 손병희가 도주로 있는 천도교에서 인수하였으나 손병희가 3·1 운동 직후 피검되는 등 난관에 봉착하는 일이 잦았다. 이후 1932년 3월 재정난에 빠진 학교를 김성수의 주도로 재단법인 중앙학원이 인수하게됐다. 현재 학교가 위치한 성북구 안암동으로의 이전은 1934년 9월에 이루어졌다. 인문사회계 지역의 중앙에 위치한 본관은 1933년 9월에 착공하여 이듬해 1934년 9월 준공됐으며, 1937년에는 보성전문학교 창립 30주년 기념사업으로 도서관을 준공 및 개관하였다. 현재 본관과 중앙도서관 구관은 각각 사적 제285호와 제286호로 지정돼 있다",이 학교의 소유권은 1910년 12월에 누구에게로 이전되었는가?,"{'text': ['손병희'], 'answer_start': [307]}"
