id,subject,question,choices,answer
897,us_history,1940년의 스미스 법과 1950년의 맥캐런 법은 다음과 같은 점에서 유사합니다.,"['는 공산당의 활동을 방해하는 데 사용되었습니다.', '교외 지역 개발을 지원했습니다.', '대기업의 힘을 확인했습니다.', '는 아프리카계 미국인의 시민권을 위한 투쟁의 이정표였습니다.', '범죄 피의자의 권리를 확대했습니다.']",1
898,us_history,"제럴드 포드가 ""긴 국가적 악몽은 끝났다""고 말했을 때, 그는 제2차 세계대전의 종말을 언급한 것이었습니다.","['베트남 전쟁.', '냉전.', '이란 인질 위기.', '워터게이트 스캔들.', '저축 및 대출 위기.']",4
899,us_history,"취임 첫 해, 로널드 레이건 대통령","['는 유명한 100일간의 강도 높은 입법 활동을 시작했습니다.', '인질과 무기를 거래하는 프로그램을 시작했습니다.', '더 짧은 근무 시간과 더 높은 임금을 요구하며 파업 종료를 거부한 항공 관제사들을 해고했습니다.', '이란을 침공하여 미국인 인질들을 강제로 돌려보냈습니다.', '쿠바 침공을 시작했습니다.']",3
900,us_history,메이플라워 컴팩트의 가장 큰 특징은 다음과 같습니다.,"['신대륙 최초의 서면 헌법입니다.', '청교도와 아메리카 원주민 간의 영토 분쟁을 해결한 평화 협정입니다.', '매사추세츠 베이 식민지의 식민지 정부.', '종교적 원칙에 대한 성명서.', '청교도들이 서명하여 민주적 절차를 만든 공식적인 계약입니다.']",5
901,us_history,,"['는 시카고에서 시작하여 서부로 향하는 철도를 원했습니다.', '향후 대선 출마를 위해 동부 주민들의 표를 원했습니다.', '는 농가법을 지지했기 때문에 농업을 확장하고 싶었습니다.', '면화 재배를 위해 더 많은 땅을 개방하여 남부를 기쁘게 하고 싶었습니다.', '노예제도에 반대했습니다.']",1
902,us_history,"""우리 정부의 기초는 흑인은 백인과 동등하지 않으며, 우월한 인종에 대한 노예와 종속은 자연스럽고 도덕적인 조건이라는 위대한 진리 위에 놓여 있습니다. 우리의 새 정부는 이 위대한 물리적, 철학적, 도덕적 진리에 기초한 세계 역사상 최초의 정부입니다.... 우리 연방은 이 법을 엄격하게 준수하는 원칙에 기초해 설립되었습니다. 최초의 건축업자들이 거부했던 이 돌이 우리 건물의 새로운 코너의 주춧돌이 되었습니다."" -알렉산더 스티븐스, 남부 연합 부통령, 1861년 3월 21일 다음 중 알렉산더 스티븐스의 발언을 정확하게 해석한 것은?","['노예제도는 북쪽의 간섭 없이 서서히 종식될 것입니다.', '고대 그리스와 로마가 노예제를 지지한 것은 잘못입니다.', '건국의 아버지들은 모든 실질적인 문제에 대해 옳았습니다.', '노예제는 남부 동맹의 적절한 철학적 기반이었습니다.', '남부 주민들은 주로 경제적 이유로 탈퇴했습니다.']",4
903,us_history,1890년대 미국 제국주의를 이끈 주요 요인은 다음과 같습니다.,"['공화당의 희생으로 민주당이 정권을 잡으면서 정치적 변화가 일어났습니다.', '유럽 열강이 제국주의적 팽창에서 벗어나 내부 개발에 집중하기 시작하면서 미국에게 기회가 생겼습니다.', '산업 생산이 국내 소비를 앞지르면서 새로운 시장에 대한 열망이 커졌습니다.', '늘어나는 미국 인구를 흡수할 새로운 땅을 찾아야 할 필요성을 느꼈습니다.', '미국 본토의 농지가 고갈되어 가면서 비옥한 땅에 대한 열망이 커졌습니다.']",3
904,us_history,다음 중 미국에서 인종 관계에 대한 백인 우월주의적 관념을 강화하지 않은 것은?,"['플레시 대 퍼거슨 판결', 'D. W. 그리피스 영화, 국가의 탄생', '드레드 스콧 대 샌포드 판결', '나이아가라 무브먼트', '딕시크랫 파티']",4
905,us_history,1913년에 설립된 연방준비제도의 주요 기능은 다음과 같습니다.,"['통화 공급을 조절합니다.', '예산 균형을 맞추세요.', '산업 발전을 장려합니다.', '주식 시장을 규제합니다.', '해외 무역을 규제합니다.']",1
906,us_history,프랭클린 D. 루즈벨트는 1937년 대법원을 다음과 같은 이유로 정리하려고 시도했습니다.,"['판사들은 대공황에 대처하기에는 너무 경험이 부족했습니다.', '법원은 일부 뉴딜 법안이 위헌이라고 선언했습니다.', '루즈벨트는 의회가 대통령보다 더 강력해졌다고 느꼈습니다.', '법원은 대통령의 대부업법 시행을 허용하지 않았습니다.', '법원은 뉴딜 법안을 해석하는 데 있어 진보적인 성향을 보였습니다.']",2
907,us_history,상원은 다음과 같은 이유로 조셉 매카시 상원의원에 대한 비난 동의안을 통과시켰습니다.,"['재정적 부적절성에 대한 고발.', '군 고위급 인사가 연루된 청문회를 개최했습니다.', '줄리어스와 에델 로젠버그의 처형을 목격했습니다.', '하원 반미활동위원회(HUAC)의 합헌성에 대한 대법원의 의견입니다.', '미국의 한국전쟁 참전을 기념합니다.']",2
908,us_history,1965년 이민법은 다음과 같은 점에서 중요한 의미를 가졌습니다.,"['는 많은 비유럽 이민자들에게 문을 열었습니다.', '는 처음으로 인종 기준을 미국 입국의 기준으로 사용했습니다.', '북유럽과 서유럽 사람들이 선호합니다.', '비숙련 근로자는 제외되었습니다.', '는 미국 입학 기준으로 IQ 테스트를 사용했습니다.']",1
909,us_history,베트남 주둔 미군은 주로 다음과 같은 목적으로 에이전트 오렌지를 사용했습니다.,"['베트콩이 사용하는 독극물의 영향을 막습니다.', '정글에서의 위장 이동.', '베트콩 포로를 심문합니다.', '베트콩 게릴라가 사용하는 자연 엄폐물을 파괴합니다.', '베트남의 곤충이 옮기는 질병을 예방하세요.']",4
910,us_history,1790년대에 정당이 발전한 주요 이유 중 하나는 다음과 같습니다.,"['제퍼슨과 매디슨은 서로를 개인적으로 싫어하는 사이였습니다.', '프랑스 혁명에 대한 지지는 워싱턴의 권력을 약화시켰습니다.', '외국인 및 선동 법으로 인해 미국으로 들어오는 이민자 수가 감소했습니다.', '헌법의 해석을 둘러싸고 이견이 생겼습니다.', '연방 헌법으로 인해 중앙 정부가 약해졌습니다.']",4
911,us_history,헨리 클레이의 미국 시스템의 주요 구성 요소는 다음과 같습니다.,"['헌법에 대한 엄격한 해석과 급속한 서부 확장.', '높은 보호 관세 및 내부 개선 사항.', '남부 산업과 북부 농업의 발전.', '수출세와 노예무역의 철폐를 위해 노력했습니다.', '철도 및 운하의 정부 소유권.']",2
912,us_history,스칼라웨그는 다음과 같은 사람들이 경멸적인 용어로 사용했습니다.,"['노예제 폐지론자들이 1850년대 노예 포수를 묘사하는 데 사용했습니다.', '를 사용하여 재건에 협력한 남부 백인들을 묘사합니다.', '공화주의자는 1812년 전쟁 당시 영국에 협력한 연방주의자들을 설명하는 용어입니다.', '1870년대에 아메리카 원주민에 대한 공정한 대우를 주장한 백인 정착민을 가리키는 서양인.', '노조원들은 금수저 시대 노동쟁의 당시 피켓 라인을 넘은 노동자들을 묘사하는 데 사용되었습니다.']",2
913,us_history,호세 마르티와 에밀리오 아기날도는 다음과 같은 점에서 비슷합니다.,"['각자의 나라에서 미군에 맞서 싸웠습니다.', '미국 보호령의 주지사를 역임했습니다.', '각자의 나라에서 민족주의 운동을 주도했습니다.', '미국이 각국에 군사 주둔을 허용하는 조약에 서명했습니다.', '는 미주기구의 지도자였습니다.']",3
914,us_history,1908년 뮬러 대 오리건 판결에서 대법원은 다음과 같이 판결했습니다.,"['셔먼 반독점법을 사용하여 신탁을 해산하는 것을 지지했습니다.', '주에서 주 간 노선에 대한 철도 요금을 규제하는 것을 금지했습니다.', '는 근로자 보호법이 고용주의 헌법상 권리를 침해하지 않는다고 판결했습니다.', '두 시설 세트가 서로 동등한 경우 분리법을 준수합니다.', '는 명백하고 현존하는 위험이 존재하는 경우 정부가 언론을 제한할 권리가 있다고 판결했습니다.']",3
915,us_history,1921년 긴급 할당법 통과와 1920년대 공립학교에서 진화론을 가르치는 것을 막으려는 운동은 다음과 같이 가장 잘 볼 수 있습니다.,"['사회 변화에 대한 보수적인 대응.', '경제적 탈구에 대한 마르크스주의적 대응.', '쿠 클럭스 클랜의 부상에 대한 자유주의적 대응.', '공화당의 성공에 대한 민주당의 반응.', '빅토리아 시대의 도덕성에 대한 페미니스트의 반응.']",1
916,us_history,민권 운동이 북쪽과 사실상의 분리 문제로 초점을 옮기면서 다음 중 중심 이슈가 된 것은 무엇인가요?,"['아프리카계 미국인과 백인을 위한 별도의 점심 식사 카운터', '백화점 피팅룸의 분리', '서로 다른 지역에 거주하는 흑인과 백인', '시외 버스 정류장 대합실에서의 차별 행위', '흑인과 백인이 별도의 식수대를 사용하도록 요구하기']",3
917,us_history,대법원 판결 기드온 대 웨인라이트 및 미란다 대 애리조나 판결은 다음과 같은 점에서 중요합니다.,"['범죄 피의자의 권리를 확대했습니다.', '를 통해 아프리카계 미국인의 정치 시스템 참여가 더 쉬워졌습니다.', '정교 분리를 강화했습니다.', '동일 노동 동일 임금 원칙을 확립했습니다.', '전시 중 언론의 자유를 보장했습니다.']",1
918,us_history,지미 카터 대통령은 다음과 같이 외교 정책에서 이전 미국 행정부와 차별화를 꾀했습니다.,"['라틴 아메리카 국가들과의 거래에서 ""부드럽게 걷고 큰 막대기를 들고 다니겠다""고 약속했습니다.', '아시아에서 공산주의의 팽창을 막겠다고 맹세했습니다.', '소련과의 데탕트 정책을 추구했습니다.', '외국에 대한 미국의 원조를 인권 개선과 연계합니다.', '파나마와 운하 지대에 대한 미국의 통제권을 확대하는 새로운 조약에 서명했습니다.']",4
919,us_history,다음을 제외하고는 모두 클린턴 행정부의 이니셔티브였습니다.,"['권총 소유를 규제하는 브래디 총기 규제 법안.', '복지 제도를 개혁한 개인 책임 및 근로 기회법.', '이스라엘과 이집트 간의 평화를 위한 캠프 데이비드 협정.', '베르트랑드 아리스티드 대통령을 지원하기 위해 아이티에 20,000명의 병력을 파병하기로 약속했습니다.', '세르비아의 평화 정착을 위한 데이턴 협정.']",3
920,us_history,로드아일랜드 식민지의 창시자인 로저 윌리엄스는 다음과 같은 생각을 지지했습니다.,"['시민 권위는 교회 권위와 분리되어야 합니다.', '교회 지도자는 식민지의 지도자가 되어야 합니다.', '아메리카 원주민을 서부로 재정착시켜야 한다고 주장합니다.', '매사추세츠 베이에 존재했던 신정 체제를 다른 식민지로 확장해야 한다고 주장했습니다.', '여성은 남성과 동등한 권리를 누려야 합니다.']",1
921,us_history,앤드류 잭슨 대통령은 다음과 같은 이유로 은행 재허가 법안에 거부권을 행사했습니다.,"['는 민주당 소속이었고 휘그당의 법안이었죠.', '마버리 대 매디슨의 대법원 판결에 동의하지 않았습니다.', '는 지폐가 경제적 성공을 위한 가장 중요한 요소라고 믿었습니다.', '는 은행의 독점적 권력을 ""괴물""이라고 부르며 반대했습니다.', '문제를 제기하기에는 너무 늦었다고 생각했습니다.']",4
922,us_history,"""정부는 민의의 독립된 산물입니다. 그것은 주 의회의 피조물이 아니며, 더 나아가 모든 진실을 말해야 한다면 국민들이 이 정부를 존재하게 하고, 설립했으며, 무엇보다도 국가 주권에 어떤 유익한 제한을 가하는 바로 그 목적을 위해 지금까지 지지해 왔습니다. .... 국민 여러분, 국민들이 이 정부를 세웠습니다. 그들은 이 정부에 헌법을 부여했고, 그 헌법에는 그들이 부여한 권한이 열거되어 있습니다."" 다니엘 웹스터의 ""헤인에 대한 두 번째 답장"" 중에서 위의 구절에서 다니엘 웹스터는 어떤 주장에 대해 답하고 있었나요?","['헌법에 명시된 권력의 원천이 국민이라는 이론은', '관세가 위헌이라는 이론', '국가가 주권자라는 콤팩트 이론', '노조가 헌법 이전에 존재했다는 영구 노조 이론', '주권이 일반 정부에 있다는 이론']",3
923,us_history,1882년에 통과된 중국인 배제법은 다음과 같은 효과를 가져왔습니다.,"['중국의 국제연맹 참가를 면제합니다.', '중국을 ""영향력 있는 영역""으로 나누고 있습니다.', '대부분의 중국인의 미국 이민을 금지하고 있습니다.', ""중국과의 무역과 관련하여 '개방 정책'을 수립했습니다."", '중국산 제품에 대한 관세 인상.']",3
924,us_history,표준 시간대 설정이 이루어졌습니다.,"['미국 독립 혁명 당시 새로운 국가의 도량형을 표준화하기 위해 사용되었습니다.', '1880년대에 철도 노선의 스케줄링을 용이하게 하기 위해 개발되었습니다.', '제1차 세계대전 중 전쟁을 더 잘 조율하기 위해서였습니다.', '1920년대에 전국적으로 방송되는 라디오 쇼를 조정할 수 있게 되었습니다.', '근대화를 위한 뉴딜 정책의 일환으로 추진되었습니다.']",2
925,us_history,"시어도어 루즈벨트 대통령의 ""스퀘어 딜"" 프로그램의 핵심 구성 요소는 다음과 같습니다.","['국영 은행 및 내부 개선 사항.', '실업 보험 및 빈곤 가정 구호.', '미국 제국주의에 대한 반대와 라틴 아메리카 국가들의 자치권을 주장합니다.', '신탁 및 소비자 보호 규정.', '공공 시설에서의 인종 통합과 아프리카계 미국인의 투표권 보장에 대해 이야기합니다.']",4
926,us_history,"블랙 화요일은 미국 역사상 중요한 날로, 다음과 같이 시작되는 날이기 때문입니다.","['1941년 미국의 제2차 세계대전 참전.', '1929년의 대공황.', '1945년 히로시마 원폭 투하로 원자폭탄 시대가 열렸습니다.', '1914년 제1차 세계대전.', '1976년 뉴욕에서 발생한 대정전 사태를 떠올리게 합니다.']",2
927,us_history,제2차 세계대전 중 NAACP와 CORE의 회원 수가 증가한 이유는 다음과 같습니다.,"['제2차 세계대전 당시 흑인에 대한 차별적인 고용 관행.', '제1차 세계대전 이후 발전한 흑인 인권 운동.', '공정 고용 관행 위원회 설립.', '2차 세계대전 중 멕시코인과 여성을 노동력에 추가했습니다.', '제2차 세계대전 당시 흑인 신병보다 아메리카 원주민 신병을 선호했습니다.']",1
928,us_history,마셜 플랜의 주요 목표는 다음과 같습니다.,"['회복 프로그램을 통해 유럽 경제를 재건합니다.', '라틴 아메리카의 농업 경제를 지원합니다.', '민주주의를 채택하기로 동의한 공산주의 국가에 원조를 제공해야 합니다.', '남베트남에 군사 지원을 제공합니다.', '일본을 ""핵우산"" 아래에 두는 것입니다.']",1
929,us_history,로널드 레이건 행정부 시절에 발생한 두 가지 중요한 사건은 다음과 같습니다.,"['베를린 장벽 철거와 소련 해체를 기념하는 날입니다.', '캠프 데이비드 협정 및 인권 선언문.', '워터게이트 스캔들과 중국 진출 서곡.', '이란 인질 사태와 그레나다 침공이 끝났을 때입니다.', '빈곤과의 전쟁과 베트남 전쟁의 첫 번째 대규모 확전.']",4
930,us_history,다음 중 1600년대 식민지의 경제 발전에 기여한 것은? I. 노동력 공급원으로서 노예제도의 추가 II.  좋은 항구와 광범위한 하천 시스템으로 인한 무역과 상업의 성장 III.  영국의 방임 정책 IV.  보편적인 남성 참정권의 발전 V. 대각성 운동,"['I, II, III, IV, V', 'I, II, III', 'I, II, V', 'III, IV, V', 'I, III, V']",2
932,us_history,재건 후 남부에서 소작으로 알려진 경제 방식은 다음과 같습니다.,"['대규모 농장에서 임금을 받고 일하는 해방된 아프리카계 미국인 노동자들의 그룹입니다.', '농업 노동자들이 특정 농장에 일정 기간 묶여 있는 계약에 서명하는 경우.', '노예 소유주가 소유하고 있던 토지에 대한 소유권을 이전 노예에게 부여하는 것입니다.', '토지 소유자가 토지를 분할하여 재배자에게 연간 수확량의 일부를 대가로 토지를 사용할 수 있도록 허용하는 것입니다.', '순수 현금 작물 위주의 농업 경제에서 농업과 제조업이 혼합된 경제로 점진적으로 전환하고 있습니다.']",4
933,us_history,머검프는 1884년 공화당을 탈당하고 민주당을 지지한 공화당 지도자들로 다음과 같은 이유로 지지했습니다.,"['남부 주에서 짐 크로우 정책의 확산에 반대하는 입장을 취하지 않은 공화당에 분노했습니다.', '민주당 그로버 클리블랜드 후보가 대선에서 승리하면 내각직을 제안했습니다.', '공화당 대선 후보의 부패 전과에 실망했습니다.', '이민에 반대하는 공화당에 지쳤습니다.', '대평원의 아메리카 원주민에게 가해진 폭력에 혐오감을 느꼈습니다.']",3
934,us_history,1935년의 사회보장법은 다음과 같은 점에서 중요했습니다.,"['자격을 갖춘 실업자 및 장애인에게 직접 구제를 제공했습니다.', '기존 연방 실업 보험 시스템을 개혁했습니다.', '증권 업계에 대한 투자를 모니터링하는 새로운 기관을 만들었습니다.', '는 대공황으로 인해 재정적 어려움에 처한 기업들을 구제했습니다.', '은행 시스템의 문제를 완화하는 데 성공했습니다.']",1
935,us_history,1920년대 이민자 쿼터제가 생겨난 반이민 정서의 원인은 다음을 제외하고 모두 다음과 같습니다.,"['제1차 세계대전이 끝나면서 미국 공장의 비숙련 노동 수요가 감소했습니다.', '많은 미국인들은 아나키스트와 사회주의자들이 유럽에서 이민 와서 미국의 사회 불안을 야기한다고 인식했습니다.', '유대인, 슬라브인, 이탈리아인을 열등한 존재로 여기는 인종 차별적 사상이 미국에서 신빙성을 얻었습니다.', '일부 개신교도들은 가톨릭과 유대인의 유입으로 인해 미국이 더 나빠질 것이라고 우려했습니다.', '이민자들은 종종 계약직 하인으로 일하면서 미국 임금 노동자들의 소득 잠재력을 약화시켰습니다.']",5
936,us_history,"1939년 미국이 발표한 중립성 선언의 결과, 미국은","['는 추축국 세력을 선호했습니다.', ""교전국과의 '현금 및 운반' 무역 시스템을 구축했습니다."", '국제 연맹에서 탈퇴했습니다.', '는 연합군과 추축국 모두에게 비판을 받았습니다.', '독일을 달래기 위해 유럽 열강에 합류했습니다.']",2
937,us_history,1950년 미군이 한반도에 개입하게 된 직접적인 원인은 다음과 같습니다.,"['중국 ""자원 봉사자""의 압록강 횡단.', '일본의 만주 침략.', '38도선을 따라 비무장지대(DMZ)를 만들었습니다.', '북한의 핵무기 획득을 막아야 합니다.', '북한의 남한에 대한 공격.']",5
938,us_history,"트루먼 대통령이 1948년 민주당 강령에 민권 강령을 포함할 것을 주장한 결과입니다,","['상당수의 백인 유권자들이 민주당을 버리고 공화당이 그해 11월 총선에서 승리할 수 있었습니다.', '의회는 향후 4년 이내에 민권법 및 투표권법을 통과시켰습니다.', '시민권 문제가 전국적인 논쟁의 일부가 된 것에 고무된 흑인 운동가들은 전국 유색인종 발전 협회를 설립했습니다.', '마틴 루터 킹 주니어는 워싱턴 행진을 조직하도록 격려받았습니다.', '많은 남부 민주당원, 즉 딕시크랫이 민주당 전당대회를 탈퇴하고 주 권리 민주당을 결성했습니다.']",5
939,us_history,펜타곤 페이퍼에는 다음을 제외한 모든 대통령에 대한 정보가 포함되어 있습니다.,"['드와이트 D. 아이젠하워.', '리처드 닉슨.', '린든 존슨.', '지미 카터.', '존 케네디.']",4
940,us_history,"콜럼버스, 마젤란, 발보아는 다음과 같은 점에서 비슷했습니다.","['그들의 항해는 모두 스페인 정부의 후원을 받았습니다.', '태평양을 가로질러 항해했습니다.', '북미 원주민에 의해 살해당했습니다.', '탐험의 결과로 엄청난 개인적 부를 축적했습니다.', '동쪽으로 향하는 모든 수로를 발견했습니다.']",1
941,us_history,제헌 대회에 참석한 대표자들은 다음과 같이 합의했습니다.,"['의회는 20년간 노예 수입에 간섭하지 않았습니다.', '미국으로 반입되는 노예에 대해 수입 관세를 부과할 수 없었습니다.', '정부는 수입품에 세금을 부과할 수 없었습니다.', '노예는 대표의 목적으로는 5분의 3으로 계산되지만 과세의 목적으로는 계산되지 않았습니다.', '향후 미국이 획득하는 어떤 영토에서도 노예제도를 금지하지 않기로 했습니다.']",1
942,us_history,"""노예의 남성성은 인정됩니다. 남부의 법령집에는 노예에게 읽기와 쓰기를 가르치는 것을 엄중한 벌금과 형벌로 금지하는 법이 제정되어 있다는 사실이 인정되고 있습니다."" -프레드릭 더글러스, 1852년 더글래스는 왜 노예에게 글을 가르치는 것을 금지하는 법이 있다고 지적했을까요?","['남부의 법령집이 불공평하다는 것을 보여주기 위해', '인간만이 글을 읽을 수 있기 때문에 노예는 인간이었다는 것을 보여주기 위해', '노예들에게 글을 배우면 벌금과 처벌을 받을 위험이 있다고 경고하기 위해', '남부인들이 노예를 통제하고 있다는 것을 인정하려면', '법을 지키지 않을 것임을 보여주기 위해']",2
943,us_history,다음을 제외한 모든 항목은 1870년대 재건 붕괴의 요인으로 간주됩니다.,"['많은 북쪽 사람들은 남쪽의 문제와 이슈에 관심을 잃었습니다.', '1876년 논란 끝에 타협을 통해 공화당은 남부에서 마지막 군대를 철수하기로 약속했습니다.', '남부는 재건의 목표에 대체로 부합했고, 급진 공화당은 남부에 공정과 평등이 존재할 것이라는 데 만족했습니다.', '남부의 민주당은 남부 주 정부를 운영할 권리를 주장하는 데 점점 더 공격적으로 나섰습니다.', '의회 재건을 이끌었던 많은 급진 공화당원들이 1870년대에 이미 사망했습니다.']",3
944,us_history,19세기 후반 미국의 산업 성장에 중요한 역할을 했던 베세머 공정은 다음과 같은 과정을 거쳤습니다.,"['시간 및 동작 연구를 사용하여 생산을 간소화하고 비효율성을 제거합니다.', '제품이 제조되는 동안 컨베이어 벨트를 통해 작업자 사이에서 작업자 사이로 이동합니다.', '용철에 공기를 주입하여 탄소를 제거하고 저렴하게 강철을 생산합니다.', '통신을 원활하게 하기 위해 작전의 여러 현장을 전신선으로 연결합니다.', '교체 가능한 부품을 대량 생산하여 숙련된 장인에 대한 의존도를 줄입니다.']",3
945,us_history,철도청은 여러 '그레인저 법'이 위헌이라고 주장하며 법정에서 이의를 제기했습니다. 대법원은 다음과 같은 이유로 Munn 대 일리노이 주에서 이 주장을 기각했습니다.,"['공익을 위해 기업 활동을 규제하는 것은 국가의 정당한 권한입니다.', '기업 활동을 비판하는 것은 수정헌법 제1조에 의해 보호됩니다.', '저명 영역의 원칙은 최우선적인 공공의 필요가 관련된 경우에만 적용되어야 합니다.', ""철도 회사는 '시민'으로 간주되지 않으며 시민만 소송을 제기할 수 있습니다."", '주와 개인 또는 기업 간의 계약은 구속력이 있습니다.']",1
947,us_history,다음 중 다음을 제외한 모든 사건이 냉전적 긴장에 기여했습니다.,"['고립주의 상원의 베르사유 조약 거부.', '베를린 시민들에게 식량을 공수한 미국.', '마셜 플랜을 통해 서유럽에 대규모 경제 지원을 제공했습니다.', '1947년 그리스 군주제에 대한 단결된 지지.', '방어적인 북대서양 조약기구의 설립에 기여했습니다.']",1
948,us_history,베트남 전쟁 당시 반전 시위의 중심이었던 네이팜탄은,"['폭발성 무기가 여러 부분으로 나뉘어 많은 사람을 죽였습니다.', '적을 마비시키는 신경 가스입니다.', '죄수를 심문하는 데 사용되는 약물입니다.', '희생자에게 달라붙은 후 화염을 뿜어내는 무기입니다.', '희귀병을 유발하는 생물학적 무기의 일종입니다.']",4
949,us_history,매케인-핀골드 법안,"['은행 개혁과 FDIC 설립을 위해 제공되었습니다.', '정당에 대한 소프트 머니 기부를 제한하고 옹호 광고를 금지하는 등 선거 재정 개혁을 도입했습니다.', '제2차 세계대전 후 수천 마일의 고속도로를 건설했습니다.', '은 대통령이 의회 의결 없이 60일 이상 외국에 군대를 파견할 수 없도록 했습니다.', '링컨이 거부권을 행사하지 않았다면 재건은 대통령이 아닌 의회의 책임이 되었을 것입니다.']",2
950,us_history,"1793년의 중립법, 1795년의 제이 조약, 1800년의 협약은 모두 다음과 같은 점에서 유사합니다.","['는 조지 워싱턴 행정부 시절에 협상되었습니다.', '감동 관행을 끝냈습니다.', '미국은 미시시피 강을 자유롭게 항해할 수 있게 되었습니다.', '는 미국 국민들의 지지를 받았습니다.', '미국의 전쟁 개입을 지연시켰습니다.']",5
952,us_history,1830년대에 장인이 되려면 다음을 수행해야 했습니다.,"['직업 학교에서 공부하세요.', '2년제 대학에 재학 중입니다.', '5년 동안 문법 학교에 다닙니다.', '미국 노동 연맹에 가입한 노조에 가입하세요.', '장인의 견습생이 되어보세요.']",5
953,us_history,"1850년 타협의 일환으로, 도망자 노예법은 다음과 같이 명시했습니다.","['모든 아프리카계 미국인은 노예였습니다.', '노예로 의심되는 모든 아프리카계 미국인은 배심원 재판에 회부되어야 합니다.', '모든 흑인 피고인은 변호사를 선임할 권리가 있었습니다.', '모든 시민이 도망친 노예를 잡을 책임이 있었습니다.', '각 주에서는 법률 준수 여부를 결정해야 했습니다.']",4
954,us_history,1870년대의 크레디트 모빌리에 스캔들과 1920년대의 티팟 돔 사건은 둘 다 다음과 같은 점에서 유사합니다.,"['저축 및 대출 업계에 대한 정부의 감독 부족.', '민주당과 공화당 간의 치열한 정치 경쟁으로 인해 종종 비열한 선거운동 관행이 발생했습니다.', '미국의 부패한 지방 정치 기계의 만연.', '신문을 팔기 위해 지나치게 열성적인 언론이 기사를 만들어내는 경향이 있습니다.', '정치인들이 대기업에 정치적 특혜를 제공하는 대가로 대기업으로부터 뇌물을 받을 의향이 있는지 여부입니다.']",5
955,us_history,수평적 통합은 기업에서 다음과 같은 경우에 발생합니다.,"['같은 사업을 영위하는 다른 회사에 대한 소유권 또는 통제권을 취득합니다.', '제품의 생산과 유통의 모든 측면을 관리합니다.', '현지 소유의 프랜차이즈를 만듭니다.', '의 소유권이 개인 소유주에서 이사회로 변경되었습니다.', '과학적 관리 기법을 사용하여 효율성을 높입니다.']",1
956,us_history,1962년 소련이 쿠바에 핵미사일을 배치한 것,"['는 미국에 대한 소련의 핵 우월성을 보여주었습니다.', '케네디 대통령의 쿠바 봉쇄를 촉발시켰습니다.', '피델 카스트로가 독재 정권을 수립할 수 있게 했습니다.', '케네디의 재선 도전을 도왔습니다.', '베이 오브 피그스 공격을 도발했습니다.']",2
957,us_history,1963년 불교 승려들은 이에 항의하기 위해 스스로 불을 질렀습니다.,"['베트남의 프랑스 제국주의.', '인도네시아 수카르노 대통령에 대한 미국의 지지.', '남베트남의 꼭두각시 디엠 정권을 무너뜨렸습니다.', '공산주의 지도자 호치민의 반불교 정책.', '휴전을 깨뜨렸기 때문입니다.']",3
958,us_history,"앤드류 굿맨, 마이클 슈워너, 제임스 채니는 프리덤 서머 기간 동안 미시시피주에서 린치를 당했습니다.","['아프리카계 미국인의 주립대 입학을 보장합니다.', '시내버스를 분리하세요.', '점심 카운터를 분리합니다.', '고속도로 휴게소를 통합합니다.', '아프리카계 미국인의 유권자 등록을 돕습니다.']",5
959,us_history,"1999년 빌 클린턴 대통령이 상원에서 재판을 받았을 때, 다음 사항이 필요했습니다.","['힐러리 로댐 클린턴이 법사위원회에서 증언합니다.', '빌 클린턴이 상원에 출석합니다.', '윌리엄 렌퀴스트 대법관이 탄핵 재판을 주재합니다.', '앨 고어 부통령이 임시로 대통령직을 맡게 됩니다.', '케네스 스타가 독립 고문직을 사임합니다.']",3
960,us_history,1620년 매사추세츠 베이 식민지가 설립된 주된 이유는 다음과 같습니다.,"['퀘이커교도에게 예배의 자유를 제공합니다.', '수익성 있는 비즈니스를 구축합니다.', '완전히 민주적인 정부를 만들 수 있습니다.', '청교도에게 예배의 자유를 제공합니다.', '정교가 완전히 분리된 식민지를 건설합니다.']",4
961,us_history,"워싱턴의 고별 연설에 따르면, 미국의 이익은 다음과 같은 외교 정책에 의해 가장 잘 달성될 것입니다.","['세계 문제에 대한 개입.', '민주적 혁명에 대한 지원.', '남미로 확장하고 있습니다.', '유럽 문제로부터의 고립.', '미국의 성장을 지원하는 국가들과 동맹을 맺고 있습니다.']",4
962,us_history,드레드 스콧은 자신이 일정 기간 동안 살았기 때문에 자유를 누릴 자격이 있다고 믿었습니다.,"['서쪽의 불안정한 영토.', '노스웨스트 조례에 따라 조직된 일리노이주.', '노예제를 폐지한 매사추세츠주.', '캔자스는 국민 주권 정책에 따라 조직되고 있었습니다.', '그가 태어난 미주리주에서요.']",2
963,us_history,다음 중 1861년 남부 연합군이 섬터 요새에서 발포한 것에 관한 설명은 어느 것이 사실입니까?,"['에이브러햄 링컨은 이전에 요새를 지키기 위해 군대를 파견한 적이 있습니다.', '제퍼슨 데이비스는 연합군 병사들을 구하러 온 배를 보호하겠다고 제안했습니다.', '에이브러햄 링컨은 이전에 요새를 포기하기로 결정한 적이 있습니다.', '에이브러햄 링컨은 이전에 광범위한 군사 보호 없이 보급품을 보낸 적이 있습니다.', '제퍼슨 데이비스는 요새에 대한 발포 결정을 사우스캐롤라이나 주 찰스턴에 있는 군대에 맡겼습니다.']",4
