,id,subject,question,choices,answer
557,299,us_history,"Elizabeth Cady Stanton, Carrie Chapman Catt, and Alice Paul are all famous for leading the fight for","['temperance ', 'Prohibition ', 'woman suffrage ', 'civil rights ', 'education reform']",woman suffrage 
558,300,us_history,"The ""Hollywood Ten"" were","['scriptwriters who were blacklisted in Holly wood for refusing to answer questions posed by the House Un-American Activities Committee ', 'California beatniks who refused to obey laws against selling and smoking marijuana ', 'actors and actresses who appeared in propaganda films during World War II ', 'movie-studio owners who conspired to run their industry on a system of indentured servitude of the performers ', 'movie-studio technicians who led a famous labor strike that resulted in better wages and working hours across the film industry']",scriptwriters who were blacklisted in Holly wood for refusing to answer questions posed by the House Un-American Activities Committee 
559,301,us_history,"Because they investigated the seamy underside of U.S. business and society, some journalists of the first decade of the twentieth century were known as","['muckrakers ', 'mugwumps ', 'communists ', 'socialists ', 'carpetbaggers']",muckrakers 
560,302,us_history,Which U.S. president ordered two atomic bombs dropped on Japan in 1945?,"['Franklin D. Roosevelt ', 'Harry S. Truman ', 'Dwight D. Eisenhower ', 'John F. Kennedy ', 'Lyndon B. Johnson']",Harry S. Truman 
561,303,us_history,What did President Richard Nixon do to bring about the Saturday Night Massacre?,"['Ordered a break-in at the Democratic Party headquarters in the Watergate buildings ', 'Ordered the attorney general to fire the special prosecutor who was investigating the administration ', 'Demanded that  Washington Post editor Ben Bradlee fire reporters Carl Bernstein and Bob Woodward ', 'Refused to surrender taped Oval Office conversations to the Senate committee holding hearings on Watergate ', 'Appointed Gerald R. Ford vice president of the United States']",Ordered the attorney general to fire the special prosecutor who was investigating the administration 
562,304,us_history,"The stock market crash of October 29, 1929, had all the following effects EXCEPT:","['Shareholders were forced to sell their stocks at huge losses. ', 'Businesses failed when banks called in loans they could not repay immediately. ', 'Brokers demanded immediate payment of money owed to them for stocks purchased on margin. ', 'Borrowers began defaulting on their loan payments to banks, triggering widespread bank failures. ', 'More and more people began buying on credit because there was a shortage of cash.']",More and more people began buying on credit because there was a shortage of cash.
563,305,us_history,"When President Andrew Jackson stated that he wanted to expel all Native Americans from the United States because he was concerned for their safety, all the following facts suggest that he was not sincere EXCEPT:","['The Southeastern tribes owned some of the best cotton-growing land in the region. ', 'As a general, Jackson had led an illegal war against the Seminole tribes in Florida and profited financially and politically from the resulting peace treaty. ', 'Jackson had a long reputation as an Indian fighter dating back to his defeat of the Creek in the Battle of Horseshoe Bend in 1814. ', 'In 1814 General Jackson had forced Creek tribes to sell lands to him and his friends for much less than it was worth. ', 'The Five Civilized Tribes of the Southeast had developed societies similar to the European ones that had invaded and conquered their lands.']",The Five Civilized Tribes of the Southeast had developed societies similar to the European ones that had invaded and conquered their lands.
564,306,us_history,All the following factors combined to cause the high death rate in the Triangle Shirtwaist Company fire EXCEPT:,"['The business occupied the upper three floors of the building, well above ground level. ', 'The fire doors were locked from the outside. ', 'The only fire escape gave way beneath the weight of the escaping workers. ', ""The only owners did not enact any of the safety regulations the workers' union had requested repeatedly. "", ""A large strike by women's shirtwaist makers in 1909 began at the Triangle Company.""]",A large strike by women's shirtwaist makers in 1909 began at the Triangle Company.
565,307,us_history,Which president's domestic and foreign policy pro grams were collectively known as the New Frontier?,"['John F. Kennedy ', 'Lyndon Johnson ', 'Gerald R. Ford ', 'Jimmy Carter ', 'Bill Clinton']",John F. Kennedy 
566,308,us_history,All the following were important figures in the civil rights movement of the 1960s EXCEPT:,"['Jesse Jackson ', 'Martin Luther King, Jr. ', 'Fannie Lou Hamer ', 'Medgar Evers ', 'Jim Crow']",Jim Crow
567,309,us_history,In which present-day state did the Union Pacific meet the Central Pacific to complete the first trans continental railroad?,"['Kansas ', 'Nebraska ', 'Missouri ', 'Colorado ', 'Utah']",Utah
568,310,us_history,Industrialization developed slowly in the South for all the following reasons EXCEPT:,"['Most Southerners preferred to invest in land and slaves, not factories. ', 'There was no way to transport cotton upstream to the Northern textile mills. ', 'Planters did not want to pay taxes that might have promoted manufacturing. ', 'Immigrants who might have staffed factories did not travel to the South because the region relied on slave labor. ', 'The majority of the Southern population had little or no money to spend on manufactured goods.']",There was no way to transport cotton upstream to the Northern textile mills. 
569,311,us_history,Which of the following was NOT a factor in ending the cattle boom of the late 1800s?,"['The supply of cattle became too great for the demand, bringing prices down. ', 'The use of barbed wire to fence off land led to range wars among ranchers. ', 'Severe weather conditions in the period 1885-1887 killed hundreds of cattle. ', 'The U.S. government set aside some of the best grazing land for displaced Native American tribes. ', 'Once the open range was fenced off, ranchers had to buy land, and that ate up their profits.']",The U.S. government set aside some of the best grazing land for displaced Native American tribes. 
570,312,us_history,All the following facts support the thesis that the Puritan society in New England was a theocracy EXCEPT:,"['Only men were allowed to be ministers. ', 'Only church members were eligible for political office. ', 'Only church members could vote on political issues. ', 'Religious dissenters were banished from the colony. ', 'Moral offenses were considered civil crimes and punished as such.']",Only men were allowed to be ministers. 
571,313,us_history,Upwards of 100 gallons of spirits were poured not down people's throats but on the sand and I believe there is now none in the place. This statement most likely describes the actions of a,"['political boss ', 'temperance advocate ', 'yellow journalist ', 'suffragist ', 'war protester']",temperance advocate 
572,314,us_history,"The ""gag rule"" of 1837 prevented which issue from being discussed or debated in the House of Representatives?","['Abolition ', 'Secession ', 'Reform ', 'Censorship ', 'Taxation']",Abolition 
573,315,us_history,All the following facts about the Fugitive Slave Act of 1850 inspired many Northerners to take an active role in the fight against slavery EXCEPT,"['Slaves would carry their slave status with them even when escaping to a free state. ', 'Thousands of African Americans crossed the border into Canada to avoid being pursued by slave owners. ', 'Northerners resented being forced to obey the Dred Scott decision without getting something in return. ', ""Court commissioners would receive more money when they decided a dispute in the slave owner's favor. "", 'No African American accused of being an escaped slave was permitted to testify in his or her own defense.']",Northerners resented being forced to obey the Dred Scott decision without getting something in return. 
574,316,us_history,The Five Civilized Tribes forcibly ejected from the Southeast under the Indian Removal Act included all the following EXCEPT:,"['Choctaw ', 'Creek ', 'Seminole ', 'Cherokee ', 'Osage']",Osage
575,317,us_history,Malcolm X championed African-American sepa ratism and the use of violence in self-defense in a movement known as,"['pan-Africanism ', 'black nationalism ', 'civil rights ', 'black pantheism ', 'back to Africa']",black nationalism 
576,318,us_history,What was the main purpose of the naval blockade of the South during the Civil War?,"['To capture the capital city of the Confederacy ', 'To force Jefferson Davis to emancipate all Southern slaves ', 'To prevent shiploads of imported goods and supplies from reaching the people of the South ', 'To prevent the Confederate Army from using the Mississippi River to travel north ', 'To take control of the railroad system']",To prevent shiploads of imported goods and supplies from reaching the people of the South 
577,319,us_history,The Haymarket Riot of 1886 had all the following effects EXCEPT:,"['Eight anarchists were arrested for conspiracy, and four of them were hanged. ', 'Activism among workers decreased. ', 'Employers blacklisted people with reputations for organizing their fellow workers. ', 'Skilled and unskilled workers broke apart into two groups. ', 'Union membership immediately skyrocketed in protest.']",Union membership immediately skyrocketed in protest.
578,320,us_history,All the following are classic novels of U.S. partici pation in war EXCEPT:,"['One of Ours by Willa Cather ', 'The Red Badge of Courage by Stephen Crane ', 'Slaughterhouse-Five by Kurt Vonnegut ', 'A Farewell to Arms by Ernest Hemingway ', 'Hiroshimaby John Hersey']",Hiroshimaby John Hersey
579,321,us_history,"After being hunted like a dog through swamps, woods . . . till I was forced to return wet, cold, and starving, with every man's hand against me, I am here in despair. And why? For doing what Brutus was honored for.... This diary entry most likely was written by which of the following?","['John Wilkes Booth ', 'Nathan Hale ', 'Benedict Arnold ', 'Robert E. Lee ', 'Frederick Douglass']",John Wilkes Booth 
580,322,us_history,President John F. Kennedy did all the following to oppose the spread of communism in the world EXCEPT:,"['establish the Peace Corps ', 'establish the Alliance for Progress ', 'continue the buildup of nuclear arms begun under Eisenhower ', 'work with the cabinet on a plan to invade the Soviet Union ', 'create the Green Berets']",work with the cabinet on a plan to invade the Soviet Union 
581,323,us_history,Which advantage did the Confederacy have over the Union at the beginning of the Civil War?,"['Control over the majority of U.S. industry and material resources ', 'A larger population and thus larger pool of available soldiers ', 'The location of major national railroads in Confederate states ', 'Assurance of support, supplies, and troops from France and Great Britain ', 'Superior, more experienced military leaders']","Superior, more experienced military leaders"
582,324,us_history,The Freedmen's Bureau accomplished all the following EXCEPT:,"['Founded African-American schools through out the South ', 'Supervised polling places so that African Americans were ensured of the right to vote ', 'Helped establish African-American colleges ', 'Settled contract disputes between planters and African-American wage laborers ', 'Provided food, clothing, and medical care to Southerners made destitute by the Civil War']",Supervised polling places so that African Americans were ensured of the right to vote 
583,325,us_history,All the following happened as a direct result of the Boston Massacre EXCEPT:,"['Samuel Adams demanded that all British troops immediately leave Boston. ', 'John Adams agreed to defend the British soldiers arrested after the riot. ', 'Paul Revere distributed an engraving of the riot that was circulated throughout the colonies. ', 'Thomas Hutchinson disbanded the Massachusetts legislature. ', 'John Hancock commissioned a portrait of Samuel Adams that was used for propaganda purposes.']",Thomas Hutchinson disbanded the Massachusetts legislature. 
584,326,us_history,"It had been, to say the least, an interesting and chal lenging situation. The two most powerful nations of the world had squared off against each other, each with its finger on the button. The speaker of the above quotation probably is referring to which of the following?","['The Battle of Gettysburg ', 'The Gulf of Tonkin affair ', 'The Cuban missile crisis ', 'The Congress of Versailles ', 'The fall of Saigon']",The Cuban missile crisis 
585,327,us_history,A historian researching the immediate effects of the Intolerable Acts on the American colonies probably would find the most accurate information in a diary written by which of the following?,"['Patrick Henry ', 'Benjamin Franklin ', 'Abigail Adams ', 'John Paul Jones ', 'John Dickinson']",Abigail Adams 
586,328,us_history,Which of the following major U.S. enterprises enjoyed an exemption from antitrust legislation?,"['Standard Oil of Ohio ', 'Bethlehem Steel ', 'Microsoft ', 'Major league baseball ', 'Pennsylvania Railroad']",Major league baseball 
587,329,us_history,Which of the following led Congress to reduce immigration quotas in 1921 and again in 1924?,"['Racism ', 'Nationalism ', 'Nativism ', 'Communism ', 'Fascism']",Communism 
588,330,us_history,"This man, although he many not actually have com mitted the crime attributed to him, is nevertheless morally culpable, because he is an enemy of our existing institutions. Which of the following was sent to his death by the judge who spoke these words at his trial?","['Julius Rosenberg ', 'Bartolomeo Vanzetti ', 'Charles Guiteau ', 'Edward Slovik ', 'Lee Harvey Oswald']",Bartolomeo Vanzetti 
589,331,us_history,Which is the correct chronological sequence of these three Revolutionary War battles?,"['Brandywine, Brooklyn, Trenton ', 'Brooklyn, Trenton, Brandywine ', 'Trenton, Brandywine, Brooklyn ', 'Brandywine, Trenton, Brooklyn ', 'Brooklyn, Brandywine, Trenton']","Brooklyn, Trenton, Brandywine "
590,333,us_history,All the following reforms were enacted during the presidency of Woodrow Wilson EXCEPT:,"['the Clayton Antitrust Act ', 'the Federal Reserve Act ', 'the Nineteenth Amendment giving women the right to vote ', 'the Twentieth Amendment shortening the ""lame duck"" period ', 'the Keating-Owens Child Labor Act']","the Twentieth Amendment shortening the ""lame duck"" period "
591,334,us_history,By what name were the Intolerable Acts of 1774 known in Great Britain?,"['Townshend Acts ', 'Stamp Acts ', 'Coercive Acts ', 'Boston Port Acts ', 'Retaliatory Acts']",Coercive Acts 
592,335,us_history,All the following were aspects of the Union's military strategy to win the Civil War EXCEPT:,"['preventing the Confederacy from using the Mississippi River to travel north or receive supplies in trade ', 'capturing the Confederate capital city of Richmond, Virginia ', 'blockading Southern ports to prevent exporta tion and importation of goods ', 'controlling the railroad system ', 'establishing a military alliance with Great Britain and France']",establishing a military alliance with Great Britain and France
593,336,us_history,Which would be the best source material for a histo rian who wanted to write a biography of John Quincy Adams?,"[""Adams's personal papers, such as diaries and correspondence "", ""Acts of Congress passed during Adams's years in the White House and Senate "", 'Newspaper articles written about Adams during his lifetime ', ""Other historians' biographies of Adams "", 'The script of a television miniseries about several generations of the Adams family']","Adams's personal papers, such as diaries and correspondence "
594,337,us_history,Millions of people whose parents or grandparents had never dreamed of going to college saw that they could go....  Essentially I think it made us a far more democratic people. To which of the following does the above quotation refer?,"['The GI Bill of Rights ', 'The desegregation of the public schools ', 'The Fair Employment Practices Committee ', 'The National Defense Education Act ', 'The Internal Security Act']",The GI Bill of Rights 
595,338,us_history,Why did neither John Adams nor Thomas Jefferson take part in the Constitutional Convention of 1787?,"['Neither was willing to approve of a design for government that had no bill of rights. ', 'Both had died by the time the Convention was called. ', 'Both were representing the United States on diplomatic missions in Europe. ', 'Both stayed away to protest the excision from the Declaration of Independence of the passage criticizing slavery as a ""cruel war against human nature."" ', 'Neither was nominated to attend the Convention by the people of his state.']",Both were representing the United States on diplomatic missions in Europe. 
596,339,us_history,Who was the first African-American to publish a book?,"['Phillis Wheatley ', 'Olaudah Equiano ', 'Frederick Douglass ', 'Crispus Attucks ', 'Venture Smith']",Phillis Wheatley 
597,340,us_history,Which of the following wrote a multivolume auto biography describing the pioneer experience in the Midwest in the 1870s and 1880s?,"['Maya Angelou ', 'Laura Ingalls Wilder ', 'Willa Cather ', 'Joseph Conrad ', 'Stephen Crane']",Laura Ingalls Wilder 
598,342,us_history,The 1870s and 1880s saw a flood of European immi gration to the American West for all the following reasons EXCEPT:,"['work for wages building the railroads ', 'escape from enforced military service at home ', 'the chance to own land given away by the government ', 'the search for economic opportunity ', 'the ease of getting rich quickly without effort']",the ease of getting rich quickly without effort
599,343,us_history,During the Revolutionary War the U.S. Army had help from allies from all the following nations EXCEPT:,"['France ', 'Poland ', 'Germany ', 'Spain ', 'Italy']",Italy
600,344,us_history,"The thin disguise of 'equal' accommodations for passengers in railroad coaches will not mislead anyone, nor atone for the wrong this day done. Justice John Harlan wrote the dissenting opinion quoted above at the conclusion of which Supreme Court case?","['Dred Scott v. Sanford ', 'Plessy v. Ferguson ', 'Powell v. Alabama ', 'Sweatt v. Painter ', 'Brown v. Board of Education']",Plessy v. Ferguson 
601,345,us_history,Which of the following is NOT a nonfiction book of the 1950s warning people in the United States to pay attention to pressing issues confronting postwar society?,"['The Affluent Society by John Kenneth Galbraith ', 'The Lonely Crowd by David Riesman ', 'The Organization Manby William Whyte ', 'White Collarby C. Wright Mills ', 'How to Succeed in Business without Really Trying by Frank Loesser']",How to Succeed in Business without Really Trying by Frank Loesser
602,346,us_history,What did the Gulf of Tonkin Resolution state?,"['The United States would take military action in response to a supposed Vietnamese attack on a U.S. destroyer. ', 'Vietnam would be divided politically along the 17th parallel. ', 'The United States would play an active role in an attempt to overthrow the government of Ngo Dinh Diem. ', 'The Selective Service would begin drafting men in the United States to fight in Vietnam. ', 'The U.S. Army would launch a bombing cam paign against military targets in North Vietnam.']",The United States would take military action in response to a supposed Vietnamese attack on a U.S. destroyer. 
603,347,us_history,"Stop them pictures. I don't care so much what the papers write about me. My constituents can't read. But they can see pictures. Which of the following was William Marcy ""Boss"" Tweed complaining about in this statement?","['Motion pictures ', 'Newspaper photographs ', 'Political cartoons ', 'Graffiti in public places ', 'Billboard advertisements']",Political cartoons 
604,348,us_history,All the following were key Southern victories in the Civil War EXCEPT the Battle of,"['Chickamauga ', 'Chancellorsville ', 'Fredericksburg ', 'Manassas ', 'Antietam']",Antietam
605,350,us_history,Which constitutional amendment represented the ultimate goal of the temperance movement?,"['Sixteenth, creating the income tax ', 'Seventeenth, permitting direct popular election of senators ', 'Eighteenth, banning the manufacture, sale, or transport of alcoholic beverages ', 'Nineteenth, granting women the right to vote ', ""Twentieth, changing the first date of a new president's term and setting rules for succession to the presidency""]","Eighteenth, banning the manufacture, sale, or transport of alcoholic beverages "
606,351,us_history,"In which Supreme Court case did the Court rule against the plaintiff on the grounds that African Americans were ""beings of an inferior order"" who did not qualify as U.S. citizens?","['Brown v. Board of Education ', 'Shaw v. Reno ', 'Dred Scott v. Sanford ', 'Wisconsin v. Mitchell ', 'Marbury v. Madison']",Dred Scott v. Sanford 
607,352,us_history,A government program introduced under President John F. Kennedy that sends U.S. volunteers to work in developing countries for two years is called,"['Vista ', 'the Peace Corps ', 'Affirmative Action ', 'the Foreign Service ', 'National Service']",the Peace Corps 
608,353,us_history,Which of the following territories was NOT part of Spain's colonial explorations in the 1500s?,"['California ', 'Arizona ', 'Texas ', 'Florida ', 'Delaware']",Delaware
609,354,us_history,The Twenty-First Amendment to the Constitution is unique among the amendments because it,"['repeals another amendment ', 'was passed when Congress was in recess ', 'deals with the banking system ', 'was voted on by women ', 'deals with foreign policy']",repeals another amendment 
610,355,us_history,The Virginia Statute of Religious Freedom of 1779 stated that,"['government control over religious beliefs or worship was tyrannical ', 'the Episcopal Church was the state church of Virginia ', 'Protestants were free to pray at public governmental functions ', 'British subjects could worship with Americans ', 'Christians were finally free to express their religious beliefs in public']",government control over religious beliefs or worship was tyrannical 
611,356,us_history,Matthew Brady is known for,"['being a losing presidential candidate in 1896 ', 'leading the abolitionist movement in Ohio ', 'quoting in a sermon to his congregation, ""Go West, young man!"" ', 'writing dime novels about gunfighters ', 'photographing the dead lying on Civil War battlefields']",photographing the dead lying on Civil War battlefields
612,357,us_history,"Which of the following measures taken by President Franklin D. Roosevelt's administration brought aid to a rural area plagued by flooding, malnutrition, and poverty?","['National Recovery Act ', 'Works Progress Administration ', 'Tennessee Valley Authority ', 'Public Works Administration ', 'Federal Deposit Insurance Corporation']",Tennessee Valley Authority 
613,358,us_history,The Treaty of Ghent was signed in which country?,"['Belgium ', 'Scotland ', 'Prussia ', 'Austria ', 'United States']",Belgium 
614,359,us_history,The House Un-American Activities Committee inves tigated which of the following during the 1950s?,"['Feminist groups ', 'Asian Americans ', 'The Ku Klux Klan ', 'Suspected communists ', 'Beatniks']",Suspected communists 
615,360,us_history,The Constitutional Convention of 1787 met with the goal of strengthening and improving the,"['Declaration of Independence ', 'Federalist Papers ', 'Articles of Confederation ', 'Virginia Plan ', 'Albany Plan of Union']",Articles of Confederation 
616,361,us_history,The Spanish-American War was fought in,"['Spain and Portugal ', 'Mexico and Texas ', 'Venezuela and Hawaii ', 'California and Mexico ', 'the Philippines and Cuba']",the Philippines and Cuba
617,362,us_history,Third-party presidential candidate Ross Perot entered the 1992 presidential race as,"['a former governor of Texas ', 'the leader of the Consumer Party in the United States ', 'the president of Southern Methodist University ', 'a billionaire businessman from Texas ', 'a radio talk-show host from St. Louis']",a billionaire businessman from Texas 
618,363,us_history,Which of the following represents an attempt by the Hoover administration to combat the effects of the Great Depression?,"['The McNary-Haugen Farm Relief Bill ', 'The coining of silver ', 'The lowering of interest rates ', 'The encouragement of margin buying on Wall Street ', 'The public-works construction of the Boulder Dam']",The public-works construction of the Boulder Dam
619,364,us_history,"President Abraham Lincoln was assassinated by John Wilkes Booth, a member of a American family that was prominent in the field of","['firearms ', 'cotton production ', 'politics ', 'rum trade ', 'theater']",theater
620,365,us_history,George Washington chose Christmas night to cross the icy Delaware River and capture Trenton because,"['he surmised that the Hessians guarding Trenton would not be prepared for an attack on Christmas morning ', 'it was the only night his staff officers would agree to attack ', 'the period for which his troops had enlisted would be over the next morning ', 'his wife had a dream that he would win a battle before the end of the year ', 'he was not religious and did not observe Christmas']",he surmised that the Hessians guarding Trenton would not be prepared for an attack on Christmas morning 
621,366,us_history,"Early explorers such as Columbus, Verrazano, and John Cabot hailed from Italy but sailed under the sponsorship of another European nation. Which of the following best explains this inconsistency?","['The explorers were wanted for piracy in Italy. ', 'The Italian city-states were the poorest in Europe and could not afford to outfit ships. ', 'The Italian city-states had no interest in estab lishing colonies in the New World. ', 'The explorers refused to ask for or accept Italian sponsorship on religious grounds. ', 'All European powers cooperated in exploration of the New World.']",The Italian city-states had no interest in estab lishing colonies in the New World. 
622,367,us_history,The change in U.S. society in the period between 1820 and 1844 is best explained by which of the following statements?,"['The United States changed from a society of peasants to an aristocracy. ', 'Control of business and government by the well-born gave way to a society based on the economic success of ""self-made"" men. ', 'The new social structure was based less on banking and more on Southern plantation life. ', ""New England's shipping commerce became secondary in the economy to Southern cotton farming. "", ""Jackson's policies stalled westward expansion of the United States.""]","Control of business and government by the well-born gave way to a society based on the economic success of ""self-made"" men. "
623,368,us_history,"In The Grapes of Wrath, John Steinbeck describes the fortunes of a family forced out of Oklahoma by the ravages of the","['New Deal ', 'War Department ', 'Great Society ', 'Dust Bowl ', 'Potato famine']",Dust Bowl 
624,369,us_history,"Hawks and ""doves"" were nicknames given to those who supported and opposed which war?","['Persian Gulf War ', 'Vietnam War ', 'War of 1812 ', 'World War I ', 'Spanish-American War']",Vietnam War 
625,370,us_history,"The  Susan Constant, the Godspeed, and the Discoverywere","['space capsules during the ""space race"" with the Soviet Union ', 'ships that brought the English settlers to Jamestown ', 'ships that sailed across the Atlantic with the Mayflower ', 'steamboats that first piloted up and down the Mississippi River ', 'covered wagons that carried the first pioneers west of St. Louis']",ships that brought the English settlers to Jamestown 
626,371,us_history,"Which of the following permitted ""any citizen or intended citizen to select any surveyed land up to 160 acres and to gain title to it after five years' resi dence"" if that person cultivated the land?","['Agricultural Advancement Administration ', 'Lecompton Constitution ', 'Rush-Bagot Agreement ', 'Eighteenth Amendment ', 'Homestead Act']",Homestead Act
627,372,us_history,"The term ""political machine"" refers to","['the use of balloting machines in elections ', 'the administration of William McKinley ', 'a well-organized political party that domi nated a city government ', 'the establishment of policy centers at universities ', 'the automation of offices in the federal bureaucracy']",a well-organized political party that domi nated a city government 
628,373,us_history,The Twenty-Seventh Amendment to the Constitution which deals with Congressional pay raises was ratified in,"['1892', '1865', '1920', '1956', '1992']",1992
629,374,us_history,Which of the following explains the central role of the Catholic Church in Spanish exploration?,"[""King Phillip II's  Royal Orders for New Discoveries commanded the conversion of Native Americans to Catholicism. "", 'The Pope would not bless ships crossing the Atlantic unless they took Catholic missionaries. ', 'Native Americans made the establishment of mission schools a condition of peaceful relations with the Europeans. ', 'Spain competed with France for territory in the New World. ', 'The Papal Line of Demarcation gave Spain the right to establish mission schools in the Southwest.']",King Phillip II's  Royal Orders for New Discoveries commanded the conversion of Native Americans to Catholicism. 
630,375,us_history,"In 1916, which government organization was established to supervise government-owned nature preserves and monuments?","['City Beautiful movement ', 'Beautify America ', 'National Park Service ', 'Works Progress Administration ', 'National Guard']",National Park Service 
631,376,us_history,A large African-American neighborhood in New York City gave its name to an artistic development of the 1920s known as the,"['Haight-Ashbury Era ', 'Battle of Brooklyn ', 'Harlem Renaissance ', 'Manhattan Project ', 'Bronx cheer']",Harlem Renaissance 
632,377,us_history,"You knock over the first one, and what will happen to the last one is a certainty that it will go over very quickly. This statement by Dwight D. Eisenhower became known as the","['Red Scare ', 'domino theory ', 'fallout theory ', 'fail-safe theory ', 'Dr. Strangelove theory']",domino theory 
633,378,us_history,It possesses treasures . . . equal to those of any region of the continent. William Seward made this statement to describe which piece of land that he had purchased from which country?,"['Louisiana from France ', 'Florida from Spain ', 'California from Mexico ', 'Nevada from Canada ', 'Alaska from Russia']",Alaska from Russia
634,379,us_history,Which of the following was NOT one of the four major labor strikes of 1919?,"['Seattle General strike ', 'Pullman strike ', 'Boston Police strike ', 'Pennsylvania Steel strike ', 'United Mine Workers strike']",Pullman strike 
635,380,us_history,All the following authors wrote about the history and experiences of African-American women EXCEPT:,"['Toni Morrison ', 'Alice Walker ', 'Maya Angelou ', 'Jamaica Kincaid ', 'Nella Larsen']",Jamaica Kincaid 
636,381,us_history,The conference held between the U.S. government and the Plains tribes of Native Americans in 1851 resulted in which of the following?,"['The tribes agreed not to migrate freely throughout the Plains anymore. ', 'The United States banished the tribes to present-day Oklahoma. ', 'The United States agreed to end westward migration through Native American territory. ', 'The U.S. government outlawed the killing of buffalo. ', 'The tribes accepted an offer of full U.S. citizenship in exchange for giving up their traditional hunting culture.']",The tribes agreed not to migrate freely throughout the Plains anymore. 
637,382,us_history,"It has been done for the sake of political power, in order to bring two new slaveholding senators upon this floor. The senator who made the above statement was referring to the passage of the","['Fugitive Slave Act ', 'Kansas-Nebraska Act ', 'Dred Scott decision ', 'Reconstruction Acts ', 'Thirteenth Amendment']",Kansas-Nebraska Act 
638,383,us_history,Which of the following philosophers had the strongest influence on the framers' decision that the Constitution would require a government with three branches and a balance of power among them?,"['Locke ', 'Montesquieu ', 'Voltaire ', 'Franklin ', 'Hobbes']",Montesquieu 
639,384,us_history,The Supreme Court decision in the case of Dred Scott v. Sanford stated all the following EXCEPT:,"['A slave could not gain his or her freedom by moving to a free state or territory. ', 'Slaves had the legal status of property, not people. ', 'The Founding Fathers had never intended for Africans to become U.S. citizens. ', 'The Missouri Compromise violated the Fifth Amendment. ', 'Only individual states could decide whether a slave could become a citizen.']",Only individual states could decide whether a slave could become a citizen.
640,385,us_history,"The scriptwriters known as the ""Hollywood Ten"" were blacklisted by the movie industry because they","['failed to win awards for their studio producers ', 'made public speeches urging people to vote for third-party presidential candidates ', 'accused several people in the movie industry of being Communist Party members ', 'refused to answer questions asked by the House Un-American Activities Committee ', ""tried to organize a screenwriters' union in Hollywood""]",refused to answer questions asked by the House Un-American Activities Committee 
641,386,us_history,The Triangle Shirtwaist Company fire resulted in all the following EXCEPT:,"['The New York legislature enacted a stricter fire code. ', 'A labor reform commission was created. ', 'New workplace safety regulations were passed. ', 'The U.S. congress passed the Elkins Act and the Hepburn Act. ', 'About 150 workers were burned or crushed to death.']",The U.S. congress passed the Elkins Act and the Hepburn Act. 
642,387,us_history,Bartolomeo Vanzetti and Nicola Sacco were con victed of the crime of,"['murder ', 'treason ', 'grand theft ', 'anarchy ', 'draft dodging']",murder 
643,388,us_history,The GI Bill of Rights altered U.S. society by,"['admitting women to the U.S. military and naval academies ', 'making it possible for millions of veterans to attend college ', 'integrating the armed forces ', 'guaranteeing civilian employment to all veterans ', ""creating the U.S. Department of Veterans' Affairs""]",making it possible for millions of veterans to attend college 
644,389,us_history,All the following are classic American autobiogra phies EXCEPT:,"['The Narrative of the Life of Frederick Douglass by Frederick Douglass ', 'I Know Why the Caged Bird Sings by Maya Angelou ', 'Little Town on the Prairie by Laura Ingalls Wilder ', 'The Story of My Lifeby Helen Keller ', 'The Red Badge of Courage by Stephen Crane']",The Red Badge of Courage by Stephen Crane
645,390,us_history,The cattle boom of the late 1800s ended abruptly in part because of the,"['severe winter weather of the 1880s ', 'rise in prices as supply grew far beyond demand ', 'cooperative agreements among ranchers to allow free access across the plains to all herds ', 'trend toward larger ranches ', 'expansion of sheep ranching']",severe winter weather of the 1880s 
646,392,us_history,Which of the following rights did the Emancipation Proclamation confer on which group of people?,"['It freed all Confederate prisoners of war on condition that they not rejoin their army. ', 'It freed all slaves in the United States. ', 'It freed all slaves in the states in open rebellion. ', 'It gave all slaves the right to vote. ', 'It gave all Confederate citizens the right to move north and settle in Union states without suffering any penalty.']",It freed all slaves in the states in open rebellion. 
647,393,us_history,Prohibition had all the following effects EXCEPT:,"['People formed organizations to lobby for its repeal. ', 'Organized crime and violence escalated. ', 'The terms ""speakeasy"" and ""bathtub gin"" were added to the language. ', 'People in the United States stopped buying, selling, and drinking alcoholic beverages. ', 'The FBI established a department of operatives who investigated only Prohibition-related crimes.']","People in the United States stopped buying, selling, and drinking alcoholic beverages. "
648,394,us_history,Which of the following is the best example of the importance of a free press in a republic?,"['The disclosure of high crimes committed by members of the Nixon administration ', 'The television broadcasts of the destruction of the World Trade Center ', 'The ""fireside chats"" given by President Franklin D. Roosevelt over the radio ', ""The publication in the next day's newspapers of important presidential speeches "", ""The coverage of the legal battle over Terry Schiavo's right to die""]",The disclosure of high crimes committed by members of the Nixon administration 
649,395,us_history,Cuba and the Philippines were the primary battle grounds in which of the following wars?,"['Mexican-American War ', 'War of 1812 ', 'World War I ', 'Spanish-American War ', 'World War II']",Spanish-American War 
650,396,us_history,"Which of the following political parties passed a ""gag rule"" in 1837 that banned any discussion of abolition in Congress?","['Whig Party ', 'Democratic Party ', 'Federalist Party ', 'Free-Soil Party ', 'Republican Party']",Democratic Party 
